tube_id,layer_id,sector_id,x,y,z,inner_radius,outer_radius,tube_length,angle,skewed
431,3,4,19.2431,9.09,35,0.5,0.501,150,0,0
432,3,4,19.2431,10.1,35,0.5,0.501,150,0,0
433,3,5,19.2431,11.11,35,0.5,0.501,150,0,0
434,3,5,18.3684,11.615,35,0.5,0.501,150,0,0
435,3,5,17.4937,12.12,35,0.5,0.501,150,0,0
436,3,5,16.619,12.625,35,0.5,0.501,150,0,0
437,3,5,15.7443,13.13,35,0.5,0.501,150,0,0
438,3,5,14.8697,13.635,35,0.5,0.501,150,0,0
439,3,5,13.995,14.14,35,0.5,0.501,150,0,0
440,3,5,13.1203,14.645,35,0.5,0.501,150,0,0
441,3,5,12.2456,15.15,35,0.5,0.501,150,0,0
442,3,5,11.3709,15.655,35,0.5,0.501,150,0,0
443,3,5,10.4962,16.16,35,0.5,0.501,150,0,0
444,3,5,9.62154,16.665,35,0.5,0.501,150,0,0
445,3,5,8.74686,17.17,35,0.5,0.501,150,0,0
446,3,5,7.87217,17.675,35,0.5,0.501,150,0,0
447,3,5,6.99749,18.18,35,0.5,0.501,150,0,0
448,3,5,6.1228,18.685,35,0.5,0.501,150,0,0
449,3,5,5.24811,19.19,35,0.5,0.501,150,0,0
450,3,5,4.37343,19.695,35,0.5,0.501,150,0,0
451,3,5,3.49874,20.2,35,0.5,0.501,150,0,0
452,3,5,2.62406,20.705,35,0.5,0.501,150,0,0
453,4,0,-2.62406,21.715,35,0.5,0.501,150,0,0
454,4,0,-3.49874,21.21,35,0.5,0.501,150,0,0
455,4,0,-4.37343,20.705,35,0.5,0.501,150,0,0
456,4,0,-5.24811,20.2,35,0.5,0.501,150,0,0
457,4,0,-6.1228,19.695,35,0.5,0.501,150,0,0
458,4,0,-6.99749,19.19,35,0.5,0.501,150,0,0
459,4,0,-7.87217,18.685,35,0.5,0.501,150,0,0
460,4,0,-8.74686,18.18,35,0.5,0.501,150,0,0
461,4,0,-9.62154,17.675,35,0.5,0.501,150,0,0
462,4,0,-10.4962,17.17,35,0.5,0.501,150,0,0
463,4,0,-11.3709,16.665,35,0.5,0.501,150,0,0
464,4,0,-12.2456,16.16,35,0.5,0.501,150,0,0
465,4,0,-13.1203,15.655,35,0.5,0.501,150,0,0
466,4,0,-13.995,15.15,35,0.5,0.501,150,0,0
467,4,0,-14.8697,14.645,35,0.5,0.501,150,0,0
468,4,0,-15.7443,14.14,35,0.5,0.501,150,0,0
469,4,0,-16.619,13.635,35,0.5,0.501,150,0,0
470,4,0,-17.4937,13.13,35,0.5,0.501,150,0,0
471,4,0,-18.3684,12.625,35,0.5,0.501,150,0,0
472,4,0,-19.2431,12.12,35,0.5,0.501,150,0,0
473,4,0,-20.1178,11.615,35,0.5,0.501,150,0,0
474,4,1,-20.1178,10.605,35,0.5,0.501,150,0,0
475,4,1,-20.1178,9.595,35,0.5,0.501,150,0,0
476,4,1,-20.1178,8.585,35,0.5,0.501,150,0,0
477,4,1,-20.1178,7.575,35,0.5,0.501,150,0,0
478,4,1,-20.1178,6.565,35,0.5,0.501,150,0,0
479,4,1,-20.1178,5.555,35,0.5,0.501,150,0,0
480,4,1,-20.1178,4.545,35,0.5,0.501,150,0,0
481,4,1,-20.1178,3.535,35,0.5,0.501,150,0,0
482,4,1,-20.1178,2.525,35,0.5,0.501,150,0,0
483,4,1,-20.1178,1.515,35,0.5,0.501,150,0,0
484,4,1,-20.1178,0.505,35,0.5,0.501,150,0,0
485,4,1,-20.1178,-0.505,35,0.5,0.501,150,0,0
486,4,1,-20.1178,-1.515,35,0.5,0.501,150,0,0
487,4,1,-20.1178,-2.525,35,0.5,0.501,150,0,0
488,4,1,-20.1178,-3.535,35,0.5,0.501,150,0,0
489,4,1,-20.1178,-4.545,35,0.5,0.501,150,0,0
490,4,1,-20.1178,-5.555,35,0.5,0.501,150,0,0
491,4,1,-20.1178,-6.565,35,0.5,0.501,150,0,0
492,4,1,-20.1178,-7.575,35,0.5,0.501,150,0,0
493,4,1,-20.1178,-8.585,35,0.5,0.501,150,0,0
494,4,1,-20.1178,-9.595,35,0.5,0.501,150,0,0
495,4,1,-20.1178,-10.605,35,0.5,0.501,150,0,0
496,4,2,-20.1178,-11.615,35,0.5,0.501,150,0,0
497,4,2,-19.2431,-12.12,35,0.5,0.501,150,0,0
498,4,2,-18.3684,-12.625,35,0.5,0.501,150,0,0
499,4,2,-17.4937,-13.13,35,0.5,0.501,150,0,0
500,4,2,-16.619,-13.635,35,0.5,0.501,150,0,0
501,4,2,-15.7443,-14.14,35,0.5,0.501,150,0,0
502,4,2,-14.8697,-14.645,35,0.5,0.501,150,0,0
503,4,2,-13.995,-15.15,35,0.5,0.501,150,0,0
504,4,2,-13.1203,-15.655,35,0.5,0.501,150,0,0
505,4,2,-12.2456,-16.16,35,0.5,0.501,150,0,0
506,4,2,-11.3709,-16.665,35,0.5,0.501,150,0,0
507,4,2,-10.4962,-17.17,35,0.5,0.501,150,0,0
508,4,2,-9.62154,-17.675,35,0.5,0.501,150,0,0
509,4,2,-8.74686,-18.18,35,0.5,0.501,150,0,0
510,4,2,-7.87217,-18.685,35,0.5,0.501,150,0,0
511,4,2,-6.99749,-19.19,35,0.5,0.501,150,0,0
512,4,2,-6.1228,-19.695,35,0.5,0.501,150,0,0
513,4,2,-5.24811,-20.2,35,0.5,0.501,150,0,0
514,4,2,-4.37343,-20.705,35,0.5,0.501,150,0,0
515,4,2,-3.49874,-21.21,35,0.5,0.501,150,0,0
516,4,2,-2.62406,-21.715,35,0.5,0.501,150,0,0
517,4,3,2.62406,-21.715,35,0.5,0.501,150,0,0
518,4,3,3.49874,-21.21,35,0.5,0.501,150,0,0
519,4,3,4.37343,-20.705,35,0.5,0.501,150,0,0
520,4,3,5.24811,-20.2,35,0.5,0.501,150,0,0
521,4,3,6.1228,-19.695,35,0.5,0.501,150,0,0
522,4,3,6.99749,-19.19,35,0.5,0.501,150,0,0
523,4,3,7.87217,-18.685,35,0.5,0.501,150,0,0
524,4,3,8.74686,-18.18,35,0.5,0.501,150,0,0
525,4,3,9.62154,-17.675,35,0.5,0.501,150,0,0
526,4,3,10.4962,-17.17,35,0.5,0.501,150,0,0
527,4,3,11.3709,-16.665,35,0.5,0.501,150,0,0
528,4,3,12.2456,-16.16,35,0.5,0.501,150,0,0
529,4,3,13.1203,-15.655,35,0.5,0.501,150,0,0
530,4,3,13.995,-15.15,35,0.5,0.501,150,0,0
531,4,3,14.8697,-14.645,35,0.5,0.501,150,0,0
532,4,3,15.7443,-14.14,35,0.5,0.501,150,0,0
533,4,3,16.619,-13.635,35,0.5,0.501,150,0,0
534,4,3,17.4937,-13.13,35,0.5,0.501,150,0,0
535,4,3,18.3684,-12.625,35,0.5,0.501,150,0,0
536,4,3,19.2431,-12.12,35,0.5,0.501,150,0,0
537,4,3,20.1178,-11.615,35,0.5,0.501,150,0,0
538,4,4,20.1178,-10.605,35,0.5,0.501,150,0,0
539,4,4,20.1178,-9.595,35,0.5,0.501,150,0,0
540,4,4,20.1178,-8.585,35,0.5,0.501,150,0,0
541,4,4,20.1178,-7.575,35,0.5,0.501,150,0,0
542,4,4,20.1178,-6.565,35,0.5,0.501,150,0,0
543,4,4,20.1178,-5.555,35,0.5,0.501,150,0,0
544,4,4,20.1178,-4.545,35,0.5,0.501,150,0,0
545,4,4,20.1178,-3.535,35,0.5,0.501,150,0,0
546,4,4,20.1178,-2.525,35,0.5,0.501,150,0,0
547,4,4,20.1178,-1.515,35,0.5,0.501,150,0,0
548,4,4,20.1178,-0.505,35,0.5,0.501,150,0,0
549,4,4,20.1178,0.505,35,0.5,0.501,150,0,0
550,4,4,20.1178,1.515,35,0.5,0.501,150,0,0
551,4,4,20.1178,2.525,35,0.5,0.501,150,0,0
552,4,4,20.1178,3.535,35,0.5,0.501,150,0,0
553,4,4,20.1178,4.545,35,0.5,0.501,150,0,0
554,4,4,20.1178,5.555,35,0.5,0.501,150,0,0
555,4,4,20.1178,6.565,35,0.5,0.501,150,0,0
556,4,4,20.1178,7.575,35,0.5,0.501,150,0,0
557,4,4,20.1178,8.585,35,0.5,0.501,150,0,0
558,4,4,20.1178,9.595,35,0.5,0.501,150,0,0
559,4,4,20.1178,10.605,35,0.5,0.501,150,0,0
560,4,5,20.1178,11.615,35,0.5,0.501,150,0,0
561,4,5,19.2431,12.12,35,0.5,0.501,150,0,0
562,4,5,18.3684,12.625,35,0.5,0.501,150,0,0
563,4,5,17.4937,13.13,35,0.5,0.501,150,0,0
564,4,5,16.619,13.635,35,0.5,0.501,150,0,0
565,4,5,15.7443,14.14,35,0.5,0.501,150,0,0
566,4,5,14.8697,14.645,35,0.5,0.501,150,0,0
567,4,5,13.995,15.15,35,0.5,0.501,150,0,0
568,4,5,13.1203,15.655,35,0.5,0.501,150,0,0
569,4,5,12.2456,16.16,35,0.5,0.501,150,0,0
570,4,5,11.3709,16.665,35,0.5,0.501,150,0,0
571,4,5,10.4962,17.17,35,0.5,0.501,150,0,0
572,4,5,9.62154,17.675,35,0.5,0.501,150,0,0
573,4,5,8.74686,18.18,35,0.5,0.501,150,0,0
574,4,5,7.87217,18.685,35,0.5,0.501,150,0,0
575,4,5,6.99749,19.19,35,0.5,0.501,150,0,0
576,4,5,6.1228,19.695,35,0.5,0.501,150,0,0
577,4,5,5.24811,20.2,35,0.5,0.501,150,0,0
578,4,5,4.37343,20.705,35,0.5,0.501,150,0,0
579,4,5,3.49874,21.21,35,0.5,0.501,150,0,0
580,4,5,2.62406,21.715,35,0.5,0.501,150,0,0
581,5,0,-2.62406,22.725,35,0.5,0.501,150,0,0
582,5,0,-3.49874,22.22,35,0.5,0.501,150,0,0
583,5,0,-4.37343,21.715,35,0.5,0.501,150,0,0
584,5,0,-5.24811,21.21,35,0.5,0.501,150,0,0
585,5,0,-6.1228,20.705,35,0.5,0.501,150,0,0
586,5,0,-6.99749,20.2,35,0.5,0.501,150,0,0
587,5,0,-7.87217,19.695,35,0.5,0.501,150,0,0
588,5,0,-8.74686,19.19,35,0.5,0.501,150,0,0
589,5,0,-9.62154,18.685,35,0.5,0.501,150,0,0
590,5,0,-10.4962,18.18,35,0.5,0.501,150,0,0
591,5,0,-11.3709,17.675,35,0.5,0.501,150,0,0
592,5,0,-12.2456,17.17,35,0.5,0.501,150,0,0
593,5,0,-13.1203,16.665,35,0.5,0.501,150,0,0
594,5,0,-13.995,16.16,35,0.5,0.501,150,0,0
595,5,0,-14.8697,15.655,35,0.5,0.501,150,0,0
596,5,0,-15.7443,15.15,35,0.5,0.501,150,0,0
597,5,0,-16.619,14.645,35,0.5,0.501,150,0,0
598,5,0,-17.4937,14.14,35,0.5,0.501,150,0,0
599,5,0,-18.3684,13.635,35,0.5,0.501,150,0,0
600,5,0,-19.2431,13.13,35,0.5,0.501,150,0,0
601,5,0,-20.1178,12.625,35,0.5,0.501,150,0,0
602,5,0,-20.9925,12.12,35,0.5,0.501,150,0,0
603,5,1,-20.9925,11.11,35,0.5,0.501,150,0,0
604,5,1,-20.9925,10.1,35,0.5,0.501,150,0,0
605,5,1,-20.9925,9.09,35,0.5,0.501,150,0,0
606,5,1,-20.9925,8.08,35,0.5,0.501,150,0,0
607,5,1,-20.9925,7.07,35,0.5,0.501,150,0,0
608,5,1,-20.9925,6.06,35,0.5,0.501,150,0,0
609,5,1,-20.9925,5.05,35,0.5,0.501,150,0,0
610,5,1,-20.9925,4.04,35,0.5,0.501,150,0,0
611,5,1,-20.9925,3.03,35,0.5,0.501,150,0,0
612,5,1,-20.9925,2.02,35,0.5,0.501,150,0,0
613,5,1,-20.9925,1.01,35,0.5,0.501,150,0,0
614,5,1,-20.9925,0,35,0.5,0.501,150,0,0
615,5,1,-20.9925,-1.01,35,0.5,0.501,150,0,0
616,5,1,-20.9925,-2.02,35,0.5,0.501,150,0,0
617,5,1,-20.9925,-3.03,35,0.5,0.501,150,0,0
618,5,1,-20.9925,-4.04,35,0.5,0.501,150,0,0
619,5,1,-20.9925,-5.05,35,0.5,0.501,150,0,0
620,5,1,-20.9925,-6.06,35,0.5,0.501,150,0,0
621,5,1,-20.9925,-7.07,35,0.5,0.501,150,0,0
622,5,1,-20.9925,-8.08,35,0.5,0.501,150,0,0
623,5,1,-20.9925,-9.09,35,0.5,0.501,150,0,0
624,5,1,-20.9925,-10.1,35,0.5,0.501,150,0,0
625,5,1,-20.9925,-11.11,35,0.5,0.501,150,0,0
626,5,2,-20.9925,-12.12,35,0.5,0.501,150,0,0
627,5,2,-20.1178,-12.625,35,0.5,0.501,150,0,0
628,5,2,-19.2431,-13.13,35,0.5,0.501,150,0,0
629,5,2,-18.3684,-13.635,35,0.5,0.501,150,0,0
630,5,2,-17.4937,-14.14,35,0.5,0.501,150,0,0
631,5,2,-16.619,-14.645,35,0.5,0.501,150,0,0
632,5,2,-15.7443,-15.15,35,0.5,0.501,150,0,0
633,5,2,-14.8697,-15.655,35,0.5,0.501,150,0,0
634,5,2,-13.995,-16.16,35,0.5,0.501,150,0,0
635,5,2,-13.1203,-16.665,35,0.5,0.501,150,0,0
636,5,2,-12.2456,-17.17,35,0.5,0.501,150,0,0
637,5,2,-11.3709,-17.675,35,0.5,0.501,150,0,0
638,5,2,-10.4962,-18.18,35,0.5,0.501,150,0,0
639,5,2,-9.62154,-18.685,35,0.5,0.501,150,0,0
640,5,2,-8.74686,-19.19,35,0.5,0.501,150,0,0
641,5,2,-7.87217,-19.695,35,0.5,0.501,150,0,0
642,5,2,-6.99749,-20.2,35,0.5,0.501,150,0,0
643,5,2,-6.1228,-20.705,35,0.5,0.501,150,0,0
644,5,2,-5.24811,-21.21,35,0.5,0.501,150,0,0
645,5,2,-4.37343,-21.715,35,0.5,0.501,150,0,0
646,5,2,-3.49874,-22.22,35,0.5,0.501,150,0,0
647,5,2,-2.62406,-22.725,35,0.5,0.501,150,0,0
648,5,3,2.62406,-22.725,35,0.5,0.501,150,0,0
649,5,3,3.49874,-22.22,35,0.5,0.501,150,0,0
650,5,3,4.37343,-21.715,35,0.5,0.501,150,0,0
651,5,3,5.24811,-21.21,35,0.5,0.501,150,0,0
652,5,3,6.1228,-20.705,35,0.5,0.501,150,0,0
653,5,3,6.99749,-20.2,35,0.5,0.501,150,0,0
654,5,3,7.87217,-19.695,35,0.5,0.501,150,0,0
655,5,3,8.74686,-19.19,35,0.5,0.501,150,0,0
656,5,3,9.62154,-18.685,35,0.5,0.501,150,0,0
657,5,3,10.4962,-18.18,35,0.5,0.501,150,0,0
658,5,3,11.3709,-17.675,35,0.5,0.501,150,0,0
659,5,3,12.2456,-17.17,35,0.5,0.501,150,0,0
660,5,3,13.1203,-16.665,35,0.5,0.501,150,0,0
661,5,3,13.995,-16.16,35,0.5,0.501,150,0,0
662,5,3,14.8697,-15.655,35,0.5,0.501,150,0,0
663,5,3,15.7443,-15.15,35,0.5,0.501,150,0,0
664,5,3,16.619,-14.645,35,0.5,0.501,150,0,0
665,5,3,17.4937,-14.14,35,0.5,0.501,150,0,0
666,5,3,18.3684,-13.635,35,0.5,0.501,150,0,0
667,5,3,19.2431,-13.13,35,0.5,0.501,150,0,0
668,5,3,20.1178,-12.625,35,0.5,0.501,150,0,0
669,5,3,20.9925,-12.12,35,0.5,0.501,150,0,0
670,5,4,20.9925,-11.11,35,0.5,0.501,150,0,0
671,5,4,20.9925,-10.1,35,0.5,0.501,150,0,0
672,5,4,20.9925,-9.09,35,0.5,0.501,150,0,0
673,5,4,20.9925,-8.08,35,0.5,0.501,150,0,0
674,5,4,20.9925,-7.07,35,0.5,0.501,150,0,0
675,5,4,20.9925,-6.06,35,0.5,0.501,150,0,0
676,5,4,20.9925,-5.05,35,0.5,0.501,150,0,0
677,5,4,20.9925,-4.04,35,0.5,0.501,150,0,0
678,5,4,20.9925,-3.03,35,0.5,0.501,150,0,0
679,5,4,20.9925,-2.02,35,0.5,0.501,150,0,0
680,5,4,20.9925,-1.01,35,0.5,0.501,150,0,0
681,5,4,20.9925,0,35,0.5,0.501,150,0,0
682,5,4,20.9925,1.01,35,0.5,0.501,150,0,0
683,5,4,20.9925,2.02,35,0.5,0.501,150,0,0
684,5,4,20.9925,3.03,35,0.5,0.501,150,0,0
685,5,4,20.9925,4.04,35,0.5,0.501,150,0,0
686,5,4,20.9925,5.05,35,0.5,0.501,150,0,0
687,5,4,20.9925,6.06,35,0.5,0.501,150,0,0
688,5,4,20.9925,7.07,35,0.5,0.501,150,0,0
689,5,4,20.9925,8.08,35,0.5,0.501,150,0,0
690,5,4,20.9925,9.09,35,0.5,0.501,150,0,0
691,5,4,20.9925,10.1,35,0.5,0.501,150,0,0
692,5,4,20.9925,11.11,35,0.5,0.501,150,0,0
693,5,5,20.9925,12.12,35,0.5,0.501,150,0,0
694,5,5,20.1178,12.625,35,0.5,0.501,150,0,0
695,5,5,19.2431,13.13,35,0.5,0.501,150,0,0
696,5,5,18.3684,13.635,35,0.5,0.501,150,0,0
697,5,5,17.4937,14.14,35,0.5,0.501,150,0,0
698,5,5,16.619,14.645,35,0.5,0.501,150,0,0
699,5,5,15.7443,15.15,35,0.5,0.501,150,0,0
700,5,5,14.8697,15.655,35,0.5,0.501,150,0,0
701,5,5,13.995,16.16,35,0.5,0.501,150,0,0
702,5,5,13.1203,16.665,35,0.5,0.501,150,0,0
703,5,5,12.2456,17.17,35,0.5,0.501,150,0,0
704,5,5,11.3709,17.675,35,0.5,0.501,150,0,0
705,5,5,10.4962,18.18,35,0.5,0.501,150,0,0
706,5,5,9.62154,18.685,35,0.5,0.501,150,0,0
707,5,5,8.74686,19.19,35,0.5,0.501,150,0,0
708,5,5,7.87217,19.695,35,0.5,0.501,150,0,0
709,5,5,6.99749,20.2,35,0.5,0.501,150,0,0
710,5,5,6.1228,20.705,35,0.5,0.501,150,0,0
711,5,5,5.24811,21.21,35,0.5,0.501,150,0,0
712,5,5,4.37343,21.715,35,0.5,0.501,150,0,0
713,5,5,3.49874,22.22,35,0.5,0.501,150,0,0
714,5,5,2.62406,22.725,35,0.5,0.501,150,0,0
715,6,0,-2.62406,23.735,35,0.5,0.501,150,0,0
716,6,0,-3.49874,23.23,35,0.5,0.501,150,0,0
717,6,0,-4.37343,22.725,35,0.5,0.501,150,0,0
718,6,0,-5.24811,22.22,35,0.5,0.501,150,0,0
719,6,0,-6.1228,21.715,35,0.5,0.501,150,0,0
720,6,0,-6.99749,21.21,35,0.5,0.501,150,0,0
721,6,0,-7.87217,20.705,35,0.5,0.501,150,0,0
722,6,0,-8.74686,20.2,35,0.5,0.501,150,0,0
723,6,0,-9.62154,19.695,35,0.5,0.501,150,0,0
724,6,0,-10.4962,19.19,35,0.5,0.501,150,0,0
725,6,0,-11.3709,18.685,35,0.5,0.501,150,0,0
726,6,0,-12.2456,18.18,35,0.5,0.501,150,0,0
727,6,0,-13.1203,17.675,35,0.5,0.501,150,0,0
728,6,0,-13.995,17.17,35,0.5,0.501,150,0,0
729,6,0,-14.8697,16.665,35,0.5,0.501,150,0,0
730,6,0,-15.7443,16.16,35,0.5,0.501,150,0,0
731,6,0,-16.619,15.655,35,0.5,0.501,150,0,0
732,6,0,-17.4937,15.15,35,0.5,0.501,150,0,0
733,6,0,-18.3684,14.645,35,0.5,0.501,150,0,0
734,6,0,-19.2431,14.14,35,0.5,0.501,150,0,0
735,6,0,-20.1178,13.635,35,0.5,0.501,150,0,0
736,6,0,-20.9925,13.13,35,0.5,0.501,150,0,0
737,6,0,-21.8671,12.625,35,0.5,0.501,150,0,0
738,6,1,-21.8671,11.615,35,0.5,0.501,150,0,0
739,6,1,-21.8671,10.605,35,0.5,0.501,150,0,0
740,6,1,-21.8671,9.595,35,0.5,0.501,150,0,0
741,6,1,-21.8671,8.585,35,0.5,0.501,150,0,0
742,6,1,-21.8671,7.575,35,0.5,0.501,150,0,0
743,6,1,-21.8671,6.565,35,0.5,0.501,150,0,0
744,6,1,-21.8671,5.555,35,0.5,0.501,150,0,0
745,6,1,-21.8671,4.545,35,0.5,0.501,150,0,0
746,6,1,-21.8671,3.535,35,0.5,0.501,150,0,0
747,6,1,-21.8671,2.525,35,0.5,0.501,150,0,0
748,6,1,-21.8671,1.515,35,0.5,0.501,150,0,0
749,6,1,-21.8671,0.505,35,0.5,0.501,150,0,0
750,6,1,-21.8671,-0.505,35,0.5,0.501,150,0,0
751,6,1,-21.8671,-1.515,35,0.5,0.501,150,0,0
752,6,1,-21.8671,-2.525,35,0.5,0.501,150,0,0
753,6,1,-21.8671,-3.535,35,0.5,0.501,150,0,0
754,6,1,-21.8671,-4.545,35,0.5,0.501,150,0,0
755,6,1,-21.8671,-5.555,35,0.5,0.501,150,0,0
756,6,1,-21.8671,-6.565,35,0.5,0.501,150,0,0
757,6,1,-21.8671,-7.575,35,0.5,0.501,150,0,0
758,6,1,-21.8671,-8.585,35,0.5,0.501,150,0,0
759,6,1,-21.8671,-9.595,35,0.5,0.501,150,0,0
760,6,1,-21.8671,-10.605,35,0.5,0.501,150,0,0
761,6,1,-21.8671,-11.615,35,0.5,0.501,150,0,0
762,6,2,-21.8671,-12.625,35,0.5,0.501,150,0,0
763,6,2,-20.9925,-13.13,35,0.5,0.501,150,0,0
764,6,2,-20.1178,-13.635,35,0.5,0.501,150,0,0
765,6,2,-19.2431,-14.14,35,0.5,0.501,150,0,0
766,6,2,-18.3684,-14.645,35,0.5,0.501,150,0,0
767,6,2,-17.4937,-15.15,35,0.5,0.501,150,0,0
768,6,2,-16.619,-15.655,35,0.5,0.501,150,0,0
769,6,2,-15.7443,-16.16,35,0.5,0.501,150,0,0
770,6,2,-14.8697,-16.665,35,0.5,0.501,150,0,0
771,6,2,-13.995,-17.17,35,0.5,0.501,150,0,0
772,6,2,-13.1203,-17.675,35,0.5,0.501,150,0,0
773,6,2,-12.2456,-18.18,35,0.5,0.501,150,0,0
774,6,2,-11.3709,-18.685,35,0.5,0.501,150,0,0
775,6,2,-10.4962,-19.19,35,0.5,0.501,150,0,0
776,6,2,-9.62154,-19.695,35,0.5,0.501,150,0,0
777,6,2,-8.74686,-20.2,35,0.5,0.501,150,0,0
778,6,2,-7.87217,-20.705,35,0.5,0.501,150,0,0
779,6,2,-6.99749,-21.21,35,0.5,0.501,150,0,0
780,6,2,-6.1228,-21.715,35,0.5,0.501,150,0,0
781,6,2,-5.24811,-22.22,35,0.5,0.501,150,0,0
782,6,2,-4.37343,-22.725,35,0.5,0.501,150,0,0
783,6,2,-3.49874,-23.23,35,0.5,0.501,150,0,0
784,6,2,-2.62406,-23.735,35,0.5,0.501,150,0,0
785,6,3,2.62406,-23.735,35,0.5,0.501,150,0,0
786,6,3,3.49874,-23.23,35,0.5,0.501,150,0,0
787,6,3,4.37343,-22.725,35,0.5,0.501,150,0,0
788,6,3,5.24811,-22.22,35,0.5,0.501,150,0,0
789,6,3,6.1228,-21.715,35,0.5,0.501,150,0,0
790,6,3,6.99749,-21.21,35,0.5,0.501,150,0,0
791,6,3,7.87217,-20.705,35,0.5,0.501,150,0,0
792,6,3,8.74686,-20.2,35,0.5,0.501,150,0,0
793,6,3,9.62154,-19.695,35,0.5,0.501,150,0,0
794,6,3,10.4962,-19.19,35,0.5,0.501,150,0,0
795,6,3,11.3709,-18.685,35,0.5,0.501,150,0,0
796,6,3,12.2456,-18.18,35,0.5,0.501,150,0,0
797,6,3,13.1203,-17.675,35,0.5,0.501,150,0,0
798,6,3,13.995,-17.17,35,0.5,0.501,150,0,0
799,6,3,14.8697,-16.665,35,0.5,0.501,150,0,0
800,6,3,15.7443,-16.16,35,0.5,0.501,150,0,0
801,6,3,16.619,-15.655,35,0.5,0.501,150,0,0
802,6,3,17.4937,-15.15,35,0.5,0.501,150,0,0
803,6,3,18.3684,-14.645,35,0.5,0.501,150,0,0
804,6,3,19.2431,-14.14,35,0.5,0.501,150,0,0
805,6,3,20.1178,-13.635,35,0.5,0.501,150,0,0
806,6,3,20.9925,-13.13,35,0.5,0.501,150,0,0
807,6,3,21.8671,-12.625,35,0.5,0.501,150,0,0
808,6,4,21.8671,-11.615,35,0.5,0.501,150,0,0
809,6,4,21.8671,-10.605,35,0.5,0.501,150,0,0
810,6,4,21.8671,-9.595,35,0.5,0.501,150,0,0
811,6,4,21.8671,-8.585,35,0.5,0.501,150,0,0
812,6,4,21.8671,-7.575,35,0.5,0.501,150,0,0
813,6,4,21.8671,-6.565,35,0.5,0.501,150,0,0
814,6,4,21.8671,-5.555,35,0.5,0.501,150,0,0
815,6,4,21.8671,-4.545,35,0.5,0.501,150,0,0
816,6,4,21.8671,-3.535,35,0.5,0.501,150,0,0
817,6,4,21.8671,-2.525,35,0.5,0.501,150,0,0
818,6,4,21.8671,-1.515,35,0.5,0.501,150,0,0
819,6,4,21.8671,-0.505,35,0.5,0.501,150,0,0
820,6,4,21.8671,0.505,35,0.5,0.501,150,0,0
821,6,4,21.8671,1.515,35,0.5,0.501,150,0,0
822,6,4,21.8671,2.525,35,0.5,0.501,150,0,0
823,6,4,21.8671,3.535,35,0.5,0.501,150,0,0
824,6,4,21.8671,4.545,35,0.5,0.501,150,0,0
825,6,4,21.8671,5.555,35,0.5,0.501,150,0,0
826,6,4,21.8671,6.565,35,0.5,0.501,150,0,0
827,6,4,21.8671,7.575,35,0.5,0.501,150,0,0
828,6,4,21.8671,8.585,35,0.5,0.501,150,0,0
829,6,4,21.8671,9.595,35,0.5,0.501,150,0,0
830,6,4,21.8671,10.605,35,0.5,0.501,150,0,0
831,6,4,21.8671,11.615,35,0.5,0.501,150,0,0
832,6,5,21.8671,12.625,35,0.5,0.501,150,0,0
833,6,5,20.9925,13.13,35,0.5,0.501,150,0,0
834,6,5,20.1178,13.635,35,0.5,0.501,150,0,0
835,6,5,19.2431,14.14,35,0.5,0.501,150,0,0
836,6,5,18.3684,14.645,35,0.5,0.501,150,0,0
837,6,5,17.4937,15.15,35,0.5,0.501,150,0,0
838,6,5,16.619,15.655,35,0.5,0.501,150,0,0
839,6,5,15.7443,16.16,35,0.5,0.501,150,0,0
840,6,5,14.8697,16.665,35,0.5,0.501,150,0,0
841,6,5,13.995,17.17,35,0.5,0.501,150,0,0
842,6,5,13.1203,17.675,35,0.5,0.501,150,0,0
843,6,5,12.2456,18.18,35,0.5,0.501,150,0,0
844,6,5,11.3709,18.685,35,0.5,0.501,150,0,0
845,6,5,10.4962,19.19,35,0.5,0.501,150,0,0
846,6,5,9.62154,19.695,35,0.5,0.501,150,0,0
847,6,5,8.74686,20.2,35,0.5,0.501,150,0,0
848,6,5,7.87217,20.705,35,0.5,0.501,150,0,0
849,6,5,6.99749,21.21,35,0.5,0.501,150,0,0
850,6,5,6.1228,21.715,35,0.5,0.501,150,0,0
851,6,5,5.24811,22.22,35,0.5,0.501,150,0,0
852,6,5,4.37343,22.725,35,0.5,0.501,150,0,0
853,6,5,3.49874,23.23,35,0.5,0.501,150,0,0
854,6,5,2.62406,23.735,35,0.5,0.501,150,0,0
855,7,0,-2.62406,24.745,35,0.5,0.501,150,0,0
856,7,0,-3.49874,24.24,35,0.5,0.501,150,0,0
857,7,0,-4.37343,23.735,35,0.5,0.501,150,0,0
858,7,0,-5.24811,23.23,35,0.5,0.501,150,0,0
859,7,0,-6.1228,22.725,35,0.5,0.501,150,0,0
860,7,0,-6.99749,22.22,35,0.5,0.501,150,0,0
861,7,0,-7.87217,21.715,35,0.5,0.501,150,0,0
862,7,0,-8.74686,21.21,35,0.5,0.501,150,0,0
863,7,0,-9.62154,20.705,35,0.5,0.501,150,0,0
864,7,0,-10.4962,20.2,35,0.5,0.501,150,0,0
865,7,0,-11.3709,19.695,35,0.5,0.501,150,0,0
866,7,0,-12.2456,19.19,35,0.5,0.501,150,0,0
867,7,0,-13.1203,18.685,35,0.5,0.501,150,0,0
